"Sat Mar 10 17:18:29 +0000 2018","1520682509.0","0.0","0","0","10388","641","479","44639","0"
"Sat Mar 10 17:18:31 +0000 2018","1520682511.0","0.9375","0","0","21","0","0","2044","0"
"Sat Mar 10 17:18:32 +0000 2018","1520682512.0","0.35","0","0","1082","682","953","1876","1345"
"Sat Mar 10 17:18:32 +0000 2018","1520682512.0","0.039583333333333304","0","0","679","2272","1245","2579","170"
"Sat Mar 10 17:18:33 +0000 2018","1520682513.0","0.020202020202020204","0","0","255","354","80","2798","0"
"Sat Mar 10 17:18:33 +0000 2018","1520682513.0","0.8","0","0","352","99","7249","1599","33"
"Sat Mar 10 17:18:33 +0000 2018","1520682513.0","0.06818181818181818","0","0","255","354","80","2798","0"
"Sat Mar 10 17:18:34 +0000 2018","1520682514.0","0.9375","0","0","84","32","6","2207","1"
"Sat Mar 10 17:18:34 +0000 2018","1520682514.0","0.37878787878787873","0","0","375","255","55","1015","411"
"Sat Mar 10 17:18:35 +0000 2018","1520682515.0","0.5681818181818181","0","0","48","116","61","749","0"
"Sat Mar 10 17:18:35 +0000 2018","1520682515.0","-0.1","0","0","679","2272","1245","2579","131"
"Sat Mar 10 17:18:37 +0000 2018","1520682517.0","0.3","0","0","109","283","35","876","0"
"Sat Mar 10 17:18:37 +0000 2018","1520682517.0","0.21428571428571427","0","0","684","88","973","4411","0"
"Sat Mar 10 17:18:39 +0000 2018","1520682519.0","-0.375","0","0","3138","3959","689","841","27"
"Sat Mar 10 17:18:40 +0000 2018","1520682520.0","0.0","0","0","199","296","5738","2906","3"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.37878787878787873","0","0","275","683","1529","843","411"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.0","0","0","275","295","8408","10098","0"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.0","0","0","6353","1448","1764","106762","1"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.35","0","0","912","1922","341","3979","1982"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.0","0","0","1082","682","953","1876","1135"
"Sat Mar 10 17:18:41 +0000 2018","1520682521.0","0.21666666666666665","0","0","175","347","3619","3293","189"
"Sat Mar 10 17:18:42 +0000 2018","1520682522.0","0.0625","0","0","679","2272","1245","2579","130"
"Sat Mar 10 17:18:43 +0000 2018","1520682523.0","0.0","0","0","10","0","0","923","0"
"Sat Mar 10 17:18:45 +0000 2018","1520682525.0","0.0","0","0","3258","3378","23815","56272","0"
"Sat Mar 10 17:18:47 +0000 2018","1520682527.0","0.0","0","0","424","109","1","16682","0"
"Sat Mar 10 17:18:47 +0000 2018","1520682527.0","0.75","0","0","437","605","272","1029","0"
"Sat Mar 10 17:18:47 +0000 2018","1520682527.0","0.25","0","0","679","2272","1245","2579","126"
"Sat Mar 10 17:18:48 +0000 2018","1520682528.0","0.0","0","0","11355","1548","54134","189562","22"
"Sat Mar 10 17:18:48 +0000 2018","1520682528.0","0.0","0","0","5310","5787","8907","16569","0"
"Sat Mar 10 17:18:50 +0000 2018","1520682530.0","0.0","0","0","2790","72","326","358","227"
"Sat Mar 10 17:18:50 +0000 2018","1520682530.0","0.0","0","0","53390","9227","45098","76665","6"
"Sat Mar 10 17:18:51 +0000 2018","1520682531.0","0.4666666666666666","0","0","679","2272","1245","2579","122"
"Sat Mar 10 17:18:52 +0000 2018","1520682532.0","0.0","0","0","2327","1486","69","96340","6"
"Sat Mar 10 17:18:52 +0000 2018","1520682532.0","0.5","0","0","258","46","5782","10379","3"
"Sat Mar 10 17:18:53 +0000 2018","1520682533.0","0.0","0","0","79","463","1622","317","0"
"Sat Mar 10 17:18:54 +0000 2018","1520682534.0","0.7","0","0","367","379","8905","3144","0"
"Sat Mar 10 17:18:54 +0000 2018","1520682534.0","0.5710227272727273","0","0","9429","10337","448","466","1355"
"Sat Mar 10 17:18:55 +0000 2018","1520682535.0","0.0","0","0","49","71","3384","1424","89"
"Sat Mar 10 17:18:56 +0000 2018","1520682536.0","0.375","0","0","679","2272","1245","2579","118"
"Sat Mar 10 17:18:56 +0000 2018","1520682536.0","-0.171875","0","0","16","137","33","106","7"
"Sat Mar 10 17:18:57 +0000 2018","1520682537.0","0.0","0","0","1687","3668","54","6658","2"
"Sat Mar 10 17:18:57 +0000 2018","1520682537.0","0.9","0","0","15","69","53","135","2954"
"Sat Mar 10 17:18:58 +0000 2018","1520682538.0","0.39999999999999997","0","0","3056","1165","16266","28783","3"
"Sat Mar 10 17:18:58 +0000 2018","1520682538.0","0.0","0","0","687","224","19636","11328","0"
